F. contable;F. valor;Concepto;Importe;Saldo anterior;Saldo;Seq;Import_num;Saldo anterior;Tiene fecha;Fecha Valor Concepto;Clave_Concepto;Categoria;Subcategoria;Mes_Valor_Concepto;Fijo_Variable
14/01/2018;14/01/2018;T/ AP. PLAÇA VELLA 11-01-2018;-4,25;16693,59;16689,34;10628;-4,25;16689,34;2018-01-11;11/01/2018;PLAA;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
14/01/2018;14/01/2018;T/ LIBRERIAS CASA DEL\ 11-01-2018;-32,80;16689,34;16656,54;10629;-32,80;16656,54;2018-01-11;11/01/2018;LIBRERIAS;Gastos_Salud, saber y deporte;Estudios;1;VARIABLES
14/01/2018;14/01/2018;T/ LIBRERIAS CASA DEL\ 11-01-2018;-25,89;16656,54;16630,65;10630;-25,89;16630,65;2018-01-11;11/01/2018;LIBRERIAS;Gastos_Salud, saber y deporte;Estudios;1;VARIABLES
15/01/2018;15/01/2018;R/ LUZ ENDESA ENERG FACTURA DE ELE;-128,45;16630,65;16502,20;10631;-128,45;16502,20;2018-01-15;15/01/2018;ELE;Gastos_Servicios tipicos;Electricidad;1;FIJO
15/01/2018;15/01/2018;T/ CAFET.C T PRAT\PRAT 12-01-2018;-3,80;16502,20;16498,40;10632;-3,80;16498,40;2018-01-12;12/01/2018;CAFETC;Gastos_Ocio y transporte;Restaurantes;1;VARIABLES
16/01/2018;16/01/2018;R/ SEGUROS CCM VIDA Y P Recibo:147;-15,90;16498,40;16482,50;10633;-15,90;16482,50;2018-01-16;16/01/2018;CCM;Gastos_Seguros;Seguro vida;1;FIJO
16/01/2018;16/01/2018;R/ SEGUROS CCM VIDA Y P Recibo:147;-18,76;16482,50;16463,74;10634;-18,76;16463,74;2018-01-16;16/01/2018;CCM;Gastos_Seguros;Seguro vida;1;FIJO
16/01/2018;16/01/2018;T/ IKEA REST. SABADEL\ 13-01-2018;-27,45;16463,74;16436,29;10635;-27,45;16436,29;2018-01-13;13/01/2018;IKEA;Gastos_Vivienda y vehiculo;Mnto. hogar;1;VARIABLES
16/01/2018;16/01/2018;T/ IKEA SABADELL \ 13-01-2018;-80,48;16436,29;16355,81;10636;-80,48;16355,81;2018-01-13;13/01/2018;IKEA;Gastos_Vivienda y vehiculo;Mnto. hogar;1;VARIABLES
17/01/2018;17/01/2018;T/ BON AREA 14-01-2018;-23,14;16355,81;16332,67;10637;-23,14;16332,67;2018-01-14;14/01/2018;BON;Gastos_Compras;Supermercado;1;VARIABLES
17/01/2018;17/01/2018;T/ TUNELS VALLVI S. 12-01-2018;-4,25;16332,67;16328,42;10638;-4,25;16328,42;2018-01-12;12/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
18/01/2018;18/01/2018;R/ SEGUROS ADESLAS CENT MODULAR CO;-159,81;16328,42;16168,61;10639;-159,81;16168,61;2018-01-18;18/01/2018;ADESLAS;Gastos_Salud, saber y deporte;Medico;1;VARIABLES
18/01/2018;18/01/2018;DEV.COMPRA TJ CON A DE ARTE \RIPOLLET;1,51;16168,61;16170,12;10640;1,51;16170,12;2018-01-18;18/01/2018;DEVCOMPRA;Ingresos;Devoluciones;1;VARIABLES
18/01/2018;18/01/2018;T/ TUNELS VALLVI S. 15-01-2018;-4,25;16170,12;16165,87;10641;-4,25;16165,87;2018-01-15;15/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
18/01/2018;18/01/2018;T/ CAFET.C T PRAT\PRAT 15-01-2018;-3,65;16165,87;16162,22;10642;-3,65;16162,22;2018-01-15;15/01/2018;CAFETC;Gastos_Ocio y transporte;Restaurantes;1;VARIABLES
18/01/2018;18/01/2018;T/ FARMA.ANGEL MORENO\TERRASSA;-424,60;16162,22;15737,62;10643;-424,60;15737,62;2018-01-18;18/01/2018;FARMAANGEL;Gastos_Salud, saber y deporte;Farmacia;1;VARIABLES
19/01/2018;19/01/2018;T/ AUTOPISTAS TERR 15-01-2018;-1,41;15737,62;15736,21;10644;-1,41;15736,21;2018-01-15;15/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
19/01/2018;19/01/2018;T/ AUTOPISTAS TERR 15-01-2018;-1,41;15736,21;15734,80;10645;-1,41;15734,80;2018-01-15;15/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
19/01/2018;19/01/2018;T/ AUTOPISTAS TERR 14-01-2018;-2,56;15734,80;15732,24;10646;-2,56;15732,24;2018-01-14;14/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
19/01/2018;19/01/2018;T/ AUTOPISTAS TERR 14-01-2018;-2,56;15732,24;15729,68;10647;-2,56;15729,68;2018-01-14;14/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
19/01/2018;19/01/2018;T/ AUTOPISTAS TERR 12-01-2018;-1,41;15729,68;15728,27;10648;-1,41;15728,27;2018-01-12;12/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
19/01/2018;19/01/2018;T/ AUTOPISTAS TERR 12-01-2018;-1,41;15728,27;15726,86;10649;-1,41;15726,86;2018-01-12;12/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
20/01/2018;20/01/2018;T/ MERKAL BARICEN\BARBERA DEL;-136,06;15726,86;15590,80;10650;-136,06;15590,80;2018-01-20;20/01/2018;MERKAL;Gastos_Compras;Ropa;1;VARIABLES
20/01/2018;20/01/2018;T/ BRICOMART TERRASSA\ 17-01-2018;-24,55;15590,80;15566,25;10651;-24,55;15566,25;2018-01-17;17/01/2018;BRICOMART;Gastos_Vivienda y vehiculo;Mnto. hogar;1;VARIABLES
20/01/2018;20/01/2018;T/ AUTOPISTAS TERR 17-01-2018;-1,41;15566,25;15564,84;10652;-1,41;15564,84;2018-01-17;17/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
20/01/2018;20/01/2018;T/ TUNELS VALLVI S. 17-01-2018;-4,25;15564,84;15560,59;10653;-4,25;15560,59;2018-01-17;17/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
21/01/2018;21/01/2018;T/ AUTOPISTAS TERR 18-01-2018;-1,41;15560,59;15559,18;10654;-1,41;15559,18;2018-01-18;18/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
21/01/2018;21/01/2018;T/ FARMA.ANGEL MORENO\ 18-01-2018;-16,84;15559,18;15542,34;10655;-16,84;15542,34;2018-01-18;18/01/2018;FARMAANGEL;Gastos_Salud, saber y deporte;Farmacia;1;VARIABLES
22/01/2018;22/01/2018;T/ ES LA RIERA \EL PR 19-01-2018;-30,00;15542,34;15512,34;10656;-30,00;15512,34;2018-01-19;19/01/2018;RIERA;Gastos_Ocio y transporte;Gasolina;1;VARIABLES
23/01/2018;23/01/2018;T/ REST.KAORI \BARBE 20-01-2018;-55,40;15512,34;15456,94;10657;-55,40;15456,94;2018-01-20;20/01/2018;RESTKAORI;Gastos_Ocio y transporte;Restaurantes;1;VARIABLES
23/01/2018;23/01/2018;T/ AUTOPISTAS TERR 19-01-2018;-1,41;15456,94;15455,53;10658;-1,41;15455,53;2018-01-19;19/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
24/01/2018;24/01/2018;T/ TUNELS VALLVI S. 19-01-2018;-4,25;15455,53;15451,28;10659;-4,25;15451,28;2018-01-19;19/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
25/01/2018;25/01/2018;T/ AUTOPISTAS TERR 22-01-2018;-1,41;15451,28;15449,87;10660;-1,41;15449,87;2018-01-22;22/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
25/01/2018;25/01/2018;T/ AUTOPISTAS TERR 22-01-2018;-1,41;15449,87;15448,46;10661;-1,41;15448,46;2018-01-22;22/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
25/01/2018;25/01/2018;T/ TUNELS VALLVI S. 22-01-2018;-4,25;15448,46;15444,21;10662;-4,25;15444,21;2018-01-22;22/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
25/01/2018;25/01/2018;T/ CAFET.C T PRAT\PRAT 22-01-2018;-3,30;15444,21;15440,91;10663;-3,30;15440,91;2018-01-22;22/01/2018;CAFETC;Gastos_Ocio y transporte;Restaurantes;1;VARIABLES
26/01/2018;26/01/2018;HAB. FOMENT DE TERRASSA S.A. Transf;1822,90;15440,91;17263,81;10664;1822,90;17263,81;2018-01-26;26/01/2018;HAB;Ingresos;Nomina;1;FIJO
26/01/2018;26/01/2018;T/ AUTOPISTAS TERR 23-01-2018;-1,41;17263,81;17262,40;10665;-1,41;17262,40;2018-01-23;23/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
26/01/2018;26/01/2018;T/ AUTOPISTAS TERR 23-01-2018;-1,41;17262,40;17260,99;10666;-1,41;17260,99;2018-01-23;23/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
26/01/2018;26/01/2018;T/ TUNELS VALLVI S. 23-01-2018;-4,25;17260,99;17256,74;10667;-4,25;17256,74;2018-01-23;23/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
26/01/2018;26/01/2018;S/OR. JUANDIK;-40,00;17256,74;17216,74;10668;-40,00;17216,74;2018-01-26;26/01/2018;JUANDIK;Gastos_Ocio y transporte;Loterias;1;
27/01/2018;27/01/2018;T/ AUTOPISTAS TERR 24-01-2018;-1,41;17216,74;17215,33;10669;-1,41;17215,33;2018-01-24;24/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
27/01/2018;27/01/2018;T/ AUTOPISTAS TERR 24-01-2018;-1,41;17215,33;17213,92;10670;-1,41;17213,92;2018-01-24;24/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
27/01/2018;27/01/2018;T/ TUNELS VALLVI S. 24-01-2018;-4,25;17213,92;17209,67;10671;-4,25;17209,67;2018-01-24;24/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
28/01/2018;28/01/2018;T/ BAR EL PUNT DE\MONTCADA I R;-15,80;17209,67;17193,87;10672;-15,80;17193,87;2018-01-28;28/01/2018;BAR;Gastos_Ocio y transporte;Restaurantes;1;VARIABLES
29/01/2018;29/01/2018;HAB. INFORMACIO I TECNOLOGIA DE CAT;1659,70;17193,87;18853,57;10673;1659,70;18853,57;2018-01-29;29/01/2018;HAB;Ingresos;Nomina;1;FIJO
29/01/2018;29/01/2018;T/ BON AREA 26-01-2018;-17,25;18853,57;18836,32;10674;-17,25;18836,32;2018-01-26;26/01/2018;BON;Gastos_Compras;Supermercado;1;VARIABLES
30/01/2018;30/01/2018;T/ CON A DE ARTE \ 27-01-2018;-128,14;18836,32;18708,18;10675;-128,14;18708,18;2018-01-27;27/01/2018;CON;Gastos_Compras;Hobbys;1;VARIABLES
31/01/2018;31/01/2018;REC. 6061.9600001223;-448,11;18708,18;18260,07;10676;-448,11;18260,07;2018-01-31;31/01/2018;REC;Gastos_Banco y organismos;Hipoteca;1;FIJO
31/01/2018;31/01/2018;CAJ. AJENO SERVIRED \MADRID;-300,00;18260,07;17960,07;10677;-300,00;17960,07;2018-01-31;31/01/2018;CAJ;Gastos_Gastos varios;Efectivo;1;VARIABLES
31/01/2018;31/01/2018;COM. 64970036 SVRED CAJ OFI;-1,87;17960,07;17958,20;10678;-1,87;17958,20;2018-01-31;31/01/2018;COM;Gastos_Banco y organismos;Cargos banco;1;FIJO
31/01/2018;31/01/2018;T/ E.S. RUBI II 28-01-2018;-44,07;17958,20;17914,13;10679;-44,07;17914,13;2018-01-28;28/01/2018;RUBI;Gastos_Ocio y transporte;Gasolina;1;VARIABLES
31/01/2018;31/01/2018;T/ AUTOPISTAS TERR 28-01-2018;-2,56;17914,13;17911,57;10680;-2,56;17911,57;2018-01-28;28/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
31/01/2018;31/01/2018;T/ TUNELS VALLVI S. 26-01-2018;-3,78;17911,57;17907,79;10681;-3,78;17907,79;2018-01-26;26/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
31/01/2018;31/01/2018;T/ AUTOPISTAS TERR 26-01-2018;-1,41;17907,79;17906,38;10682;-1,41;17906,38;2018-01-26;26/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
31/01/2018;31/01/2018;T/ AUTOPISTAS TERR 26-01-2018;-1,41;17906,38;17904,97;10683;-1,41;17904,97;2018-01-26;26/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
01/02/2018;01/02/2018;R/ AYUNTAMIENTO AJUNTAMENT D I.B.I;-47,13;17904,97;17857,84;10684;-47,13;17857,84;2018-02-01;01/02/2018;AYUNTAMIENTO;Gastos_Banco y organismos;Ayuntamiento;2;FIJO
01/02/2018;01/02/2018;R/ Escola d Idi SALT IDIOMES. Ade;-39,00;17857,84;17818,84;10685;-39,00;17818,84;2018-02-01;01/02/2018;ESCOLA;Gastos_Salud, saber y deporte;Estudios;2;VARIABLES
01/02/2018;01/02/2018;FACT TARJETAS TARJ.CREDITO 07126017 18-02-01;-413,66;17818,84;17405,18;10686;-413,66;17405,18;2018-02-01;31/01/2018;FACT 07126017;Gastos_Banco y organismos;Credito Bea;1;VARIABLE
01/02/2018;01/02/2018;FACT TARJETAS TARJ.CREDITO 42689013 18-02-01;-224,43;17405,18;17180,75;10687;-224,43;17180,75;2018-02-01;31/01/2018;FACT;No computable;Recibo Tarjeta;1;
02/02/2018;02/02/2018;R/ LUZ ENDESA ENERG FACTURA DE GAS;-89,75;17180,75;17091,00;10688;-89,75;17091,00;2018-02-02;02/02/2018;GAS;Gastos_Servicios tipicos;Gas;2;FIJO
02/02/2018;02/02/2018;T/ TUNELS VALLVI S. 30-01-2018;-4,25;17091,00;17086,75;10689;-4,25;17086,75;2018-01-30;30/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
03/02/2018;03/02/2018;T/ AUTOPISTAS TERR 31-01-2018;-1,41;17086,75;17085,34;10690;-1,41;17085,34;2018-01-31;31/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
03/02/2018;03/02/2018;T/ TUNELS VALLVI S. 31-01-2018;-4,25;17085,34;17081,09;10691;-4,25;17081,09;2018-01-31;31/01/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
03/02/2018;03/02/2018;T/ AUTOPISTAS TERR 30-01-2018;-1,41;17081,09;17079,68;10692;-1,41;17079,68;2018-01-30;30/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
03/02/2018;03/02/2018;T/ AUTOPISTAS TERR 30-01-2018;-1,41;17079,68;17078,27;10693;-1,41;17078,27;2018-01-30;30/01/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;1;VARIABLES
05/02/2018;05/02/2018;'R/ COOPERATIVA L''EINA COOPE Rebut:';-47,60;17078,27;17030,67;10694;-47,60;17030,67;2018-02-05;05/02/2018;COOPERATIVA;Gastos_Salud, saber y deporte;Estudios;2;VARIABLES
06/02/2018;06/02/2018;R/ ALIMENTACION SERHS FOOD A Comed;-33,25;17030,67;16997,42;10695;-33,25;16997,42;2018-02-06;06/02/2018;ALIMENTACION;Gastos_Salud, saber y deporte;Menjador;2;FIJO
06/02/2018;06/02/2018;R/ ALIMENTACION SERHS FOOD A Comed;-110,67;16997,42;16886,75;10696;-110,67;16886,75;2018-02-06;06/02/2018;ALIMENTACION;Gastos_Salud, saber y deporte;Menjador;2;FIJO
06/02/2018;06/02/2018;R/ SEGUROS ADESLAS CENT MODULAR CO;-159,81;16886,75;16726,94;10697;-159,81;16726,94;2018-02-06;06/02/2018;ADESLAS;Gastos_Salud, saber y deporte;Medico;2;VARIABLES
06/02/2018;06/02/2018;DEV.COMPRA TJ YELMO FILMS S.\POZUELO ALAR;8,80;16726,94;16735,74;10698;8,80;16735,74;2018-02-06;06/02/2018;DEVCOMPRA;Ingresos;Devoluciones;2;VARIABLES
06/02/2018;06/02/2018;T/ WWW.JUST-EAT.ES 03-02-2018;-33,80;16735,74;16701,94;10699;-33,80;16701,94;2018-02-03;03/02/2018;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
07/02/2018;07/02/2018;T/ LUZ DE GAS \B 04-02-2018;-34,00;16701,94;16667,94;10700;-34,00;16667,94;2018-02-04;04/02/2018;LUZ;Gastos_Servicios tipicos;Electricidad;2;FIJO
10/02/2018;10/02/2018;T/ AUTOPISTAS TERR 07-02-2018;-1,41;16667,94;16666,53;10701;-1,41;16666,53;2018-02-07;07/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
10/02/2018;10/02/2018;T/ MEGA ASIA \ 07-02-2018;-29,00;16666,53;16637,53;10702;-29,00;16637,53;2018-02-07;07/02/2018;MEGA;Gastos_Compras;Hogar;2;VARIABLES
10/02/2018;10/02/2018;T/ VIENA PARC VALLES \ 07-02-2018;-18,00;16637,53;16619,53;10703;-18,00;16619,53;2018-02-07;07/02/2018;VIENA;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
11/02/2018;11/02/2018;T/ AUTOPISTAS TERR 08-02-2018;-1,41;16619,53;16618,12;10704;-1,41;16618,12;2018-02-08;08/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
11/02/2018;11/02/2018;T/ TUNELS VALLVI S. 07-02-2018;-4,25;16618,12;16613,87;10705;-4,25;16613,87;2018-02-07;07/02/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
12/02/2018;12/02/2018;R/ GAS GAS NATURAL GNS27630480218;-4,64;16613,87;16609,23;10706;-4,64;16609,23;2018-02-12;12/02/2018;GAS;Gastos_Servicios tipicos;Gas;2;FIJO
13/02/2018;09/02/2018;T/ CARREFOUR VALLE;-173,18;16609,23;16436,05;10707;-173,18;16436,05;2018-02-09;09/02/2018;CARREFOUR;Gastos_Compras;Supermercado;2;VARIABLES
14/02/2018;14/02/2018;R/ . FINQUES GASS Vto 01-02-18 Rec;-73,69;16436,05;16362,36;10708;-73,69;16362,36;2018-02-01;01/02/2018;FINQUES;Gastos_Vivienda y vehiculo;Alquiler Parking;2;FIJO
14/02/2018;14/02/2018;T/ TUNELS VALLVI S. 09-02-2018;-4,25;16362,36;16358,11;10709;-4,25;16358,11;2018-02-09;09/02/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
14/02/2018;14/02/2018;T/ AUTOPISTAS TERR 09-02-2018;-1,41;16358,11;16356,70;10710;-1,41;16356,70;2018-02-09;09/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
14/02/2018;14/02/2018;T/ AUTOPISTAS TERR 09-02-2018;-1,41;16356,70;16355,29;10711;-1,41;16355,29;2018-02-09;09/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
15/02/2018;15/02/2018;R/ TELECOMUNICACI VODAFONE;-122,03;16355,29;16233,26;10712;-122,03;16233,26;2018-02-15;15/02/2018;TELECOMUNICACI;Gastos_Servicios tipicos;Telecomunicaciones;2;FIJO
15/02/2018;15/02/2018;T/ Ribs Parc Valles \ 12-02-2018;-58,40;16233,26;16174,86;10713;-58,40;16174,86;2018-02-12;12/02/2018;RIBS;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
15/02/2018;15/02/2018;T/ CINESA WEB \B 12-02-2018;-27,60;16174,86;16147,26;10714;-27,60;16147,26;2018-02-12;12/02/2018;CINESA;Gastos_Ocio y transporte;Espectáculos;2;VARIABLES
16/02/2018;16/02/2018;R/ SEGUROS CCM VIDA Y P Recibo:148;-15,84;16147,26;16131,42;10715;-15,84;16131,42;2018-02-16;16/02/2018;CCM;Gastos_Seguros;Seguro vida;2;FIJO
16/02/2018;16/02/2018;R/ SEGUROS CCM VIDA Y P Recibo:148;-18,68;16131,42;16112,74;10716;-18,68;16112,74;2018-02-16;16/02/2018;CCM;Gastos_Seguros;Seguro vida;2;FIJO
16/02/2018;14/02/2018;T/ everything5pounds.com;-119,50;16112,74;15993,24;10717;-119,50;15993,24;2018-02-14;14/02/2018;EVERYTHINGPOUNDSCOM;Gastos_Compras;Ropa;2;VARIABLES
16/02/2018;16/02/2018;T/ LEROY MERLIN S\SANT 13-02-2018;-45,79;15993,24;15947,45;10718;-45,79;15947,45;2018-02-13;13/02/2018;LEROY;Gastos_Vivienda y vehiculo;Mnto. hogar;2;VARIABLES
16/02/2018;16/02/2018;T/ TUNELS VALLVI S. 13-02-2018;-4,25;15947,45;15943,20;10719;-4,25;15943,20;2018-02-13;13/02/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
16/02/2018;16/02/2018;T/ AUTOPISTAS TERR 13-02-2018;-1,41;15943,20;15941,79;10720;-1,41;15941,79;2018-02-13;13/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
16/02/2018;16/02/2018;T/ AUTOPISTAS TERR 13-02-2018;-1,41;15941,79;15940,38;10721;-1,41;15940,38;2018-02-13;13/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
17/02/2018;17/02/2018;T/ BON AREA 14-02-2018;-28,33;15940,38;15912,05;10722;-28,33;15912,05;2018-02-14;14/02/2018;BON;Gastos_Compras;Supermercado;2;VARIABLES
17/02/2018;17/02/2018;T/ AUTOPISTAS TERR 14-02-2018;-1,41;15912,05;15910,64;10723;-1,41;15910,64;2018-02-14;14/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
17/02/2018;17/02/2018;T/ AUTOPISTAS TERR 14-02-2018;-1,41;15910,64;15909,23;10724;-1,41;15909,23;2018-02-14;14/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
17/02/2018;17/02/2018;T/ TUNELS VALLVI S. 14-02-2018;-4,25;15909,23;15904,98;10725;-4,25;15904,98;2018-02-14;14/02/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
18/02/2018;18/02/2018;T/ AUTOPISTAS TERR 15-02-2018;-1,41;15904,98;15903,57;10726;-1,41;15903,57;2018-02-15;15/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
18/02/2018;18/02/2018;T/ AUTOPISTAS TERR 15-02-2018;-1,41;15903,57;15902,16;10727;-1,41;15902,16;2018-02-15;15/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
18/02/2018;18/02/2018;T/ TUNELS VALLVI S. 15-02-2018;-4,25;15902,16;15897,91;10728;-4,25;15897,91;2018-02-15;15/02/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
19/02/2018;19/02/2018;T/ AP. DR. ROBERT - TE 16-02-2018;-6,25;15897,91;15891,66;10729;-6,25;15891,66;2018-02-16;16/02/2018;ROBERT;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
19/02/2018;19/02/2018;T/ CAFET.C T PRAT\PRAT 16-02-2018;-3,80;15891,66;15887,86;10730;-3,80;15887,86;2018-02-16;16/02/2018;CAFETC;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
20/02/2018;17/02/2018;T/ CARREFOUR VALLE;-33,35;15887,86;15854,51;10731;-33,35;15854,51;2018-02-17;17/02/2018;CARREFOUR;Gastos_Compras;Supermercado;2;VARIABLES
20/02/2018;20/02/2018;T/ AKI 104 - TERRASSA\ 17-02-2018;-3,08;15854,51;15851,43;10732;-3,08;15851,43;2018-02-17;17/02/2018;AKI;Gastos_Vivienda y vehiculo;Mnto. hogar;2;VARIABLES
20/02/2018;20/02/2018;T/ DRIM CAN PARELLADA\ 17-02-2018;-14,99;15851,43;15836,44;10733;-14,99;15836,44;2018-02-17;17/02/2018;DRIM;Gastos_Compras;Niños;2;VARIABLES
20/02/2018;20/02/2018;T/ MEGA ASIA \ 17-02-2018;-30,60;15836,44;15805,84;10734;-30,60;15805,84;2018-02-17;17/02/2018;MEGA;Gastos_Compras;Hogar;2;VARIABLES
20/02/2018;20/02/2018;T/ DECATHLON SA TERRA\ 17-02-2018;-23,96;15805,84;15781,88;10735;-23,96;15781,88;2018-02-17;17/02/2018;DECATHLON;Gastos_Compras;Deportivo;2;VARIABLES
21/02/2018;21/02/2018;T/  BON AREA 18-02-2018;-26,84;15781,88;15755,04;10736;-26,84;15755,04;2018-02-18;18/02/2018;BON;Gastos_Compras;Supermercado;2;VARIABLES
21/02/2018;21/02/2018;T/  TUNELS VALLVI S. 16-02-2018;-4,25;15755,04;15750,79;10737;-4,25;15750,79;2018-02-16;16/02/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
21/02/2018;21/02/2018;T/  AUTOPISTAS TERR 16-02-2018;-1,41;15750,79;15749,38;10738;-1,41;15749,38;2018-02-16;16/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
21/02/2018;21/02/2018;T/  AUTOPISTAS TERR 16-02-2018;-1,41;15749,38;15747,97;10739;-1,41;15747,97;2018-02-16;16/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
22/02/2018;22/02/2018;T/  AUTOPISTAS TERR 19-02-2018;-1,41;15747,97;15746,56;10740;-1,41;15746,56;2018-02-19;19/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
22/02/2018;22/02/2018;T/  AUTOPISTAS TERR 19-02-2018;-1,41;15746,56;15745,15;10741;-1,41;15745,15;2018-02-19;19/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
23/02/2018;23/02/2018;T/  AUTOPISTAS TERR 20-02-2018;-1,41;15745,15;15743,74;10742;-1,41;15743,74;2018-02-20;20/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
23/02/2018;23/02/2018;T/  AUTOPISTAS TERR 20-02-2018;-1,41;15743,74;15742,33;10743;-1,41;15742,33;2018-02-20;20/02/2018;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
23/02/2018;23/02/2018;T/  TUNELS VALLVI S. 20-02-2018;-4,25;15742,33;15738,08;10744;-4,25;15738,08;2018-02-20;20/02/2018;TUNELS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
25/02/2018;25/02/2018;T/  E.S. RUBI II 22-02-2018;-45,79;15738,08;15692,29;10745;-45,79;15692,29;2018-02-22;22/02/2018;RUBI;Gastos_Ocio y transporte;Gasolina;2;VARIABLES
26/02/2018;26/02/2018;HAB.  FOMENT DE TERRASSA S.A. Transf;1832,86;15692,29;17525,15;10746;1832,86;17525,15;2018-02-26;26/02/2018;HAB;Ingresos;Nomina;2;FIJO
27/02/2018;27/02/2018;HAB.  INFORMACIO I TECNOLOGIA DE CAT;1659,70;17525,15;19184,85;10747;1659,70;19184,85;2018-02-27;27/02/2018;HAB;Ingresos;Nomina;2;FIJO
